ModeIndex,StateIndex,Generator,Area,StateVariable,StateDescription,ModelName,RealPart,ImagPart,ParticipationMagnitude
48,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,3.566128195324829e-05,-1.3022142791819513e-05,3.7964499646901826e-05
49,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.0001912845617374692,-0.00011844135939713288,0.00022498475320549273
50,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.0001912845617374692,0.00011844135939713288,0.00022498475320549273
51,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,5.498426850771804e-07,0.0,5.498426850771804e-07
52,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,1.0407247988761986e-15,0.0,1.0407247988761986e-15
57,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-4.086719451452671e-05,0.0,4.086719451452671e-05
58,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-8.216906059267788e-05,0.0,8.216906059267788e-05
59,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-4.9440187425203815e-06,0.0,4.9440187425203815e-06
60,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,7.154890679887763e-05,1.0973987071976618e-05,7.238559564146991e-05
61,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,7.154890679887763e-05,-1.0973987071976618e-05,7.238559564146991e-05
62,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-3.205681371067907e-05,0.0,3.205681371067907e-05
63,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.00010789160041291504,0.0,0.00010789160041291504
64,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.0001368391453206603,-0.0,0.0001368391453206603
65,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-2.7586283558452885e-05,-0.00035387582129148666,0.0003549494329271306
66,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-2.7586283558452885e-05,0.00035387582129148666,0.0003549494329271306
67,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.002895117434537173,0.0,0.002895117434537173
68,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,8.23967077939999e-06,2.5966978172196853e-06,8.639155867725244e-06
69,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,8.23967077939999e-06,-2.5966978172196853e-06,8.639155867725244e-06
70,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-3.6151827063830036e-07,1.6638731138941835e-06,1.7026946875894205e-06
71,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-3.6151827063830036e-07,-1.6638731138941835e-06,1.7026946875894205e-06
72,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-1.401758326352011e-07,6.196254671139182e-08,1.5325997928335146e-07
73,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-1.401758326352011e-07,-6.196254671139182e-08,1.5325997928335146e-07
74,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-6.347706826347537e-05,0.0,6.347706826347537e-05
75,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-3.7281473543515657e-05,5.559023998257573e-06,3.769364691017654e-05
76,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-3.7281473543515657e-05,-5.559023998257573e-06,3.769364691017654e-05
77,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,3.0831019854978856e-07,0.0,3.0831019854978856e-07
78,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,1.5053481166813448e-08,0.0,1.5053481166813448e-08
79,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,4.2337409266217976e-10,0.0,4.2337409266217976e-10
91,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.00014184555651022013,0.0,0.00014184555651022013
92,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-3.190350795523738e-05,-0.0,3.190350795523738e-05
93,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,7.082077520399978e-06,-0.0,7.082077520399978e-06
94,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,9.977161806068266e-05,-4.3863652797721305e-05,0.00010898805350682149
95,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,9.977161806068266e-05,4.3863652797721305e-05,0.00010898805350682149
96,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-1.0980691917767545e-07,0.0,1.0980691917767545e-07
97,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,1.0745210273889017e-07,0.0,1.0745210273889017e-07
98,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-3.213791982624337e-05,0.0,3.213791982624337e-05
99,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-5.115480575682579e-05,-0.0,5.115480575682579e-05
100,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.00029692734171394777,0.0,0.00029692734171394777
101,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.0003257515863915937,-0.0,0.0003257515863915937
102,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,8.616358916715887e-07,1.9261303378826953e-08,8.618511516639894e-07
103,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,8.616358916715887e-07,-1.9261303378826953e-08,8.618511516639894e-07
104,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-7.22830044026188e-06,-9.044751075987528e-06,1.1578248973021251e-05
105,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-7.22830044026188e-06,9.044751075987528e-06,1.1578248973021251e-05
106,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,7.12886152806188e-06,-0.00017491959217904262,0.00017506480055901833
107,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,7.12886152806188e-06,0.00017491959217904262,0.00017506480055901833
108,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,9.510439782708611e-06,0.0,9.510439782708611e-06
112,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,2.6801404843905804e-07,0.0,2.6801404843905804e-07
113,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-2.58775880132679e-06,0.0,2.58775880132679e-06
114,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-4.926179762240767e-05,-0.0,4.926179762240767e-05
115,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,2.402906627291109e-07,-0.0,2.402906627291109e-07
116,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,1.1725488614474386e-08,0.0,1.1725488614474386e-08
117,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,1.4402883241187525e-06,0.0,1.4402883241187525e-06
118,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.00024468835853151867,0.0,0.00024468835853151867
119,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,1.7940057151663746e-06,0.0,1.7940057151663746e-06
120,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.00014468380702093274,-0.0,0.00014468380702093274
121,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-7.375402775236456e-05,0.0,7.375402775236456e-05
122,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-9.785199382750613e-05,0.0,9.785199382750613e-05
123,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.0005622057075818295,-0.0,0.0005622057075818295
124,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-5.3938348070889525e-05,-0.0,5.3938348070889525e-05
125,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-2.4710360697518985e-05,0.0,2.4710360697518985e-05
126,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-3.428510589424364e-06,0.0,3.428510589424364e-06
127,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.00020443545264516624,-0.0,0.00020443545264516624
128,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.0005599211403553106,0.0,0.0005599211403553106
129,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.006087301053362799,0.0,0.006087301053362799
130,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.001389613387576461,-0.0,0.001389613387576461
131,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.00046632058630711093,0.0,0.00046632058630711093
132,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.5630698568463797,-0.10270073418332068,0.5723592442608013
133,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.5630698568463797,0.10270073418332068,0.5723592442608013
134,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.002920975297144632,-0.0,0.002920975297144632
135,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-1.865935729123543e-05,-0.0,1.865935729123543e-05
136,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,3.5199870199903202e-06,0.0,3.5199870199903202e-06
140,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.0001973433402934445,-0.0,0.0001973433402934445
141,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.05329610965469484,-0.0,0.05329610965469484
142,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.46823093312470876,0.0,0.46823093312470876
143,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.775112267971691,-0.0,0.775112267971691
144,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.21242794163597037,-0.0,0.21242794163597037
145,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.058295810052219565,0.0,0.058295810052219565
146,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.006410344818117736,-0.0034457655329094452,0.007277762073258209
147,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.006410344818117736,0.0034457655329094452,0.007277762073258209
148,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.0031572720267929754,-0.001317162210960472,0.003421006129949448
149,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.0031572720267929754,0.001317162210960472,0.003421006129949448
150,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.012668543451817458,0.0,0.012668543451817458
151,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.0010341075757230647,0.0,0.0010341075757230647
152,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-1.242415710544553e-05,0.0,1.242415710544553e-05
153,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.0001238746030447622,-0.00013271639037140977,0.00018154491882923585
154,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.0001238746030447622,0.00013271639037140977,0.00018154491882923585
155,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-2.8900509614918435e-05,-0.0,2.8900509614918435e-05
156,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-1.0937591596674474e-10,0.0,1.0937591596674474e-10
157,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.00025407312957190725,-0.0,0.00025407312957190725
158,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.0009142003547356988,0.0,0.0009142003547356988
159,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,5.809823865575723e-06,-2.9798346224905708e-05,3.0359438253834104e-05
160,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,5.809823865575723e-06,2.9798346224905708e-05,3.0359438253834104e-05
161,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.0003703816597418992,0.0,0.0003703816597418992
162,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,7.498135225465309e-05,0.0,7.498135225465309e-05
163,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.0014173126744686697,-0.0024829325363882877,0.0028589734516894535
164,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-0.0014173126744686697,0.0024829325363882877,0.0028589734516894535
165,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-1.4550728548130439e-06,0.0,1.4550728548130439e-06
166,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-6.046128873378182e-05,0.0,6.046128873378182e-05
170,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,0.00013310092272106704,0.0,0.00013310092272106704
171,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,-1.4824454583884666e-06,-0.0,1.4824454583884666e-06
172,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,3.487180754047405e-05,0.0,3.487180754047405e-05
173,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,6.260242263953271e-07,-0.0,6.260242263953271e-07
174,189,g10,area_1,psi1d,Flux in 1d-damper winding,Grid\G 10.ElmSym,1.1606997878137483e-06,0.0,1.1606997878137483e-06
1,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.0001776631462485051,0.0,0.0001776631462485051
5,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.9887163568531406e-06,1.3691192573965089e-06,2.414431669977263e-06
6,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.9887163568531406e-06,-1.3691192573965089e-06,2.414431669977263e-06
7,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.577006069238055e-08,-5.6650902275279e-09,1.6756731827161233e-08
8,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.577006069238055e-08,5.6650902275279e-09,1.6756731827161233e-08
9,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.933511565591405e-05,1.4346658710682313e-05,2.4076405744802717e-05
10,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.933511565591405e-05,-1.4346658710682313e-05,2.4076405744802717e-05
11,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.058759075139681434,-0.003877613754574913,0.05888688138881526
12,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.058759075139681434,0.003877613754574913,0.05888688138881526
13,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.0030361186120835904,-0.0,0.0030361186120835904
14,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,6.18070971414274e-05,0.0006151841992171462,0.0006182812598029243
15,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,6.18070971414274e-05,-0.0006151841992171462,0.0006182812598029243
19,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,3.1663047499049296e-09,0.0,3.1663047499049296e-09
20,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,9.13536253113856e-13,0.0,9.13536253113856e-13
21,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.6307393833158778e-05,-0.0,1.6307393833158778e-05
22,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.015560270353995752,0.0020095125185468857,0.01568949183535387
23,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.015560270353995752,-0.0020095125185468857,0.01568949183535387
24,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,1.0000000000000002,0.0,1.0000000000000002
25,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,1.0000000000000002,0.0,1.0000000000000002
26,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.011398080378903224,0.0,0.011398080378903224
27,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.15663527088010254,-0.01765164551839192,0.15762673844621053
28,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.15663527088010254,0.01765164551839192,0.15762673844621053
29,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-2.601414125170848e-09,1.3296622125575937e-08,1.3548708993885503e-08
30,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-2.601414125170848e-09,-1.3296622125575937e-08,1.3548708993885503e-08
31,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-8.720862630673577e-08,2.0923848608959406e-07,2.26684998540647e-07
32,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-8.720862630673577e-08,-2.0923848608959406e-07,2.26684998540647e-07
33,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.8395950761043246e-09,2.3628347170129765e-09,2.9945113030257657e-09
34,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.8395950761043246e-09,-2.3628347170129765e-09,2.9945113030257657e-09
35,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-5.745590400061022e-06,-1.2090018974038747e-05,1.3385827125653845e-05
36,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-5.745590400061022e-06,1.2090018974038747e-05,1.3385827125653845e-05
37,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,1.7346511573930986e-05,1.939432022884649e-05,2.6020013853254686e-05
38,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,1.7346511573930986e-05,-1.939432022884649e-05,2.6020013853254686e-05
39,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.009662597702718838,0.002455644088386655,0.009969753369738677
40,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.009662597702718838,-0.002455644088386655,0.009969753369738677
41,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-7.240748686148307e-06,-9.627940471377487e-06,1.2046811995559114e-05
42,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-7.240748686148307e-06,9.627940471377487e-06,1.2046811995559114e-05
43,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,2.8694161384503173e-05,2.0958277850533703e-05,3.5533143795899694e-05
44,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,2.8694161384503173e-05,-2.0958277850533703e-05,3.5533143795899694e-05
45,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.042063804197632546,-0.020400062992008198,0.04674961169522878
46,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.042063804197632546,0.020400062992008198,0.04674961169522878
47,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.012687829051730558,-0.006719974762597982,0.014357543900538552
48,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.012687829051730558,0.006719974762597982,0.014357543900538552
49,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.009853637288328507,-0.014065143063901142,0.017173305366700507
50,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.009853637288328507,0.014065143063901142,0.017173305366700507
51,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,7.87959789008871e-05,0.0,7.87959789008871e-05
52,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,9.547558990144675e-14,0.0,9.547558990144675e-14
53,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.2157209586861673e-15,0.0,1.2157209586861673e-15
54,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,6.25742859375947e-15,0.0,6.25742859375947e-15
55,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,9.469978724516868e-15,0.0,9.469978724516868e-15
56,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-7.521622044000314e-16,-0.0,7.521622044000314e-16
57,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.0014348549542123454,0.0,0.0014348549542123454
58,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.0029294412744754147,-0.0,0.0029294412744754147
59,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.00020684050410654545,0.0,0.00020684050410654545
60,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.0031881737621212228,0.00028438086597501103,0.0032008318316354718
61,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.0031881737621212228,-0.00028438086597501103,0.0032008318316354718
62,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.0014315345851219448,0.0,0.0014315345851219448
63,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.005478844831710813,-0.0,0.005478844831710813
64,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.008960084358136718,0.0,0.008960084358136718
65,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.00927613801652286,0.021964880107062344,0.023843294542055294
66,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.00927613801652286,-0.021964880107062344,0.023843294542055294
67,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.2005514283616566,-0.0,0.2005514283616566
68,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.0006483104838194475,-5.3190694880342236e-05,0.0006504888419120345
69,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-0.0006483104838194475,5.3190694880342236e-05,0.0006504888419120345
70,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-8.032242208508851e-06,-0.00012619522718437508,0.0001264505922446083
71,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-8.032242208508851e-06,0.00012619522718437508,0.0001264505922446083
72,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,1.0072129300224178e-05,-7.801857567127525e-06,1.2740359890449697e-05
73,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,1.0072129300224178e-05,7.801857567127525e-06,1.2740359890449697e-05
74,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.004876687764371289,0.0,0.004876687764371289
75,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.001336590361356618,-0.002517185043298144,0.0028500340938794563
76,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.001336590361356618,0.002517185043298144,0.0028500340938794563
77,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-2.6602622826077933e-05,0.0,2.6602622826077933e-05
78,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.3290005425104923e-06,0.0,1.3290005425104923e-06
79,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-3.7131335749553015e-08,-0.0,3.7131335749553015e-08
81,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-7.006991062714244e-16,-0.0,7.006991062714244e-16
91,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.0013079806275255411,0.0,0.0013079806275255411
92,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.001815091529069425,0.0,0.001815091529069425
93,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.0001232912666668287,0.0,0.0001232912666668287
94,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.0010184727614861852,9.455666219509415e-05,0.0010228527402587203
95,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.0010184727614861852,-9.455666219509415e-05,0.0010228527402587203
96,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-5.333790780185328e-07,0.0,5.333790780185328e-07
97,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.933760266113084e-06,0.0,1.933760266113084e-06
98,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-7.269931321708052e-05,0.0,7.269931321708052e-05
99,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-5.405974947479695e-05,0.0,5.405974947479695e-05
100,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,0.0009882128293992537,0.0,0.0009882128293992537
101,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-8.436708205055567e-05,-0.0,8.436708205055567e-05
102,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,5.133726585122355e-07,-2.5233339375241377e-08,5.139924201035911e-07
103,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,5.133726585122355e-07,2.5233339375241377e-08,5.139924201035911e-07
104,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-3.3413949025148163e-06,-3.6159012916333855e-06,4.923379128747651e-06
105,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-3.3413949025148163e-06,3.6159012916333855e-06,4.923379128747651e-06
106,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.2919148922176419e-05,-5.135823741508434e-05,5.295821899627613e-05
107,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.2919148922176419e-05,5.135823741508434e-05,5.295821899627613e-05
108,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,1.5731867380784698e-06,0.0,1.5731867380784698e-06
112,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,2.7307767521257836e-08,0.0,2.7307767521257836e-08
113,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.9939573648126442e-07,0.0,1.9939573648126442e-07
114,190,g10,area_1,psifd,Field (excitation) flux,Grid\G 10.ElmSym,-1.160694439699903e-05,-0.0,1.160694439699903e-05
